DestPlace;DestNo;Date;Time;Minutes;Amt1;CustNo;UserID;CallGroup
Huddersfield;1484659813;5.3;9:37;1:10;0,055;SBV051521;1484530710;LOC
;1484854848;9.5;9:37;10:59;0,04;SBV022714;800243189;FRE
Manchester;1619094291;28.3;9:37;1:03;0,063;SBV051521;1484530710;NAT
North Berwick;1620810240;7.5;9:37;1:55;0,099;SBV051521;1484530710;NAT
Peterborough;1733555520;17.4;9:37;1:16;0,064;320180;1778347123;LOC
;1744889566;9.5;9:37;21:59;0,025;SBV022714;800243093;FRE
;1902332120;10.5;9:37;5:59;0,062;SBV022714;800243088;FRE
Wakefield;1924498585;26.3;9:37;1:40;0,07;SBV051521;1484530710;LOC
Guiseley;1943870480;16.3;9:37;1:20;0,075;SBV051521;1484531712;NAT
London;2075531418;9.5;9:37;14:59;0,03;SBV061205;1473687679;NAT
Racal Vodafon;7721763472;22.3;9:37;22:59;0,07;SBV051521;1484530710;MOB
Cellnet;7740173516;29.3;9:37;6:59;0,134;SBV051521;1484530710;MOB
One-2-One;7960110606;20.4;9:37;1:00;0,217;320180;1778347123;MOB
Cable & Wirel;9062517517;1.5;9:37;3:59;0,046;SBV061205;1473687679;PRM
Hutchison Mic;973491259;12.4;9:38;20:59;0,126;SBV051521;1484530710;MOB
Sheffield;1142500331;7.3;9:38;7:45;0,343;SBV051521;1484530710;NAT
Aldershot;1252555555;4.5;9:38;4:38;0,248;320180;1778347123;NAT
;1274542666;5.5;9:38;5:46;0,4;SBV022714;800252099;FRE
;1274865961;22.5;9:38;13:59;0,044;SBV022714;800252358;FRE
;1302780220;23.5;9:38;21:59;0,053;SBV022502;8007835658;FRE
Huddersfield;1484226667;24.4;9:38;2:55;0,108;SBV051521;1484530710;LOC
Huddersfield;1484430000;18.4;9:38;3:55;0,138;SBV051521;1484530710;LOC
Huddersfield;1484516016;2.3;9:38;14:59;0,027;SBV051521;1484530710;LOC
High Wycombe;1494424393;12.3;9:38;1:59;0,069;320180;1778347123;NAT
;1507472539;9.5;9:38;20:59;0,052;SBV010901;8009806000;FRE
;1516254289;4.5;9:38;3:17;0,228;SBV022714;800243093;FRE
;1582758030;21.5;9:38;10:59;0,068;SBV022714;800252048;FRE
Northampton;1604668609;17.4;9:38;2:23;0,119;SBV051521;1484531712;NAT
;1616125234;10.5;9:38;1:44;0,12;SBV022714;800252099;FRE
;1617424200;21.5;9:38;1:49;0,126;SBV022714;800243088;FRE
;1709860827;2.5;9:38;5:59;0,034;SBV033001;8009806014;FRE
;1709892419;1.5;9:38;2:04;0,143;SBV033005;800435723;FRE
Peterborough;1733810476;8.3;9:38;13:59;0,036;320180;1778347123;LOC
;1767225090;7.5;9:38;1:16;0,088;SBV022714;800252358;FRE
Bourne;1778380080;5.3;9:38;6:03;0,192;320180;1778347123;LOC
Vodafone;7788870006;22.3;9:38;3:59;0,081;SBV051521;1484530710;MOB
Cellnet;7808100371;9.5;9:38;10:59;0,092;SBV051521;1484530710;MOB
Orange;7971833372;10.4;9:38;1:11;0,188;SBV051521;1484530710;MOB
Torch;8451287424;14.5;9:38;2:31;0,096;SBV121201;1629825623;LOC
Leeds;1132329111;20.3;9:39;4:59;0,056;SBV051521;1484530710;NAT
Leeds;1132708921;2.3;9:39;1:05;0,065;SBV061205;1473687679;NAT
;1159402912;21.4;9:39;3:04;0,213;SBV022713;800833481;FRE
Colchester;1206765655;8.5;9:39;1:18;0,059;SBV061205;1473687679;LOC
Canterbury;1227762781;14.5;9:39;1:56;0,078;SBV082403;1227772123;LOC
Bradford;1274869629;12.4;9:39;2:43;0,102;SBV051521;1484530710;LOC
Halifax;1422377418;24.3;9:39;1:17;0,029;SBV051521;1484530710;LOC
Halifax;1422386300;20.4;9:39;1:59;0,045;SBV051521;1484530710;LOC
;1457861841;9.5;9:39;2:34;0,178;SBV022714;800243189;FRE
Ipswich;1473787680;8.5;9:39;1:40;0,07;SBV061205;1473687679;LOC
Huddersfield;1484435980;24.4;9:39;13:59;0,039;SBV051521;1484531712;LOC
Huddersfield;1484469110;16.3;9:39;1:17;0,058;SBV051521;1484531712;LOC
Huddersfield;1484544131;27.4;9:39;6:59;0,047;SBV051521;1484530710;LOC
;1536508355;26.3;9:39;2:40;0,185;SBV022713;800833481;FRE
;1619733211;14.5;9:39;1:32;0,106;SBV022714;800252048;FRE
Bourne;1778343350;26.4;9:39;5:48;0,185;320180;1778347123;LOC
Bourne;1778560980;11.5;9:39;8:04;0,246;320180;1778347123;LOC
Stamford;1780683884;20.4;9:39;1:41;0,075;320180;1778347123;LOC
;1925288600;18.5;9:39;2:19;0,161;SBV022714;800252099;FRE
;1925710011;29.5;9:39;1:33;0,107;SBV010901;8009806000;FRE
Frodsham;1928722756;4.5;9:39;12:38;0,546;SBV041719;1622746009;NAT
Wellingboroug;1933663100;9.4;9:39;3:44;0,205;320180;1778347123;NAT
Pontefract;1977703270;7.3;9:39;3:59;0,022;SBV051521;1484530710;NAT
London;2075531106;26.4;9:39;1:32;0,083;SBV061205;1473687690;NAT
Redstone Comm;7050053708;18.4;9:39;1:13;0,318;SBV051521;1484530710;PNS
Cellnet;7702023004;9.4;9:39;15:59;0,103;SBV051521;1484530710;MOB
Cellnet;7713829131;13.3;9:39;16:59;0,105;SBV051521;1484530710;MOB
Cellnet;7740422549;4.4;9:39;1:59;0,123;SBV051521;1484530710;MOB
Orange;7790752239;7.3;9:39;2:37;0,416;SBV051521;1484530710;MOB
One-2-One Com;7904235490;22.3;9:39;15:59;0,128;SBV051521;1484530710;MOB
;7967641045;5.5;9:39;18:59;0,022;SBV022714;800252099;FRE
Chelmsford;1245227828;7.3;9:40;2:44;0,133;SBV061205;1473687679;NAT
Blackpool;1253716409;15.3;9:40;14:59;0,041;320180;1778347123;NAT
;1274690967;3.5;9:40;1:22;0,094;SBV022714;800252099;FRE
;1299405594;21.5;9:40;8:59;0,066;SBV022714;800252099;FRE
Halifax;1422332171;19.3;9:40;2:02;0,081;SBV051521;1484530710;LOC
Ipswich;1473552186;15.3;9:40;12:59;0,026;SBV061205;1473687679;LOC
Ipswich;1473721266;23.3;9:40;1:52;0,076;SBV061205;1473687679;LOC
Ipswich;1473743434;13.3;9:40;7:59;0,036;SBV061205;1473687679;LOC
Huddersfield;1484536273;1.3;9:40;3:48;0,134;SBV051521;1484530710;LOC
;1509673008;11.4;9:40;11:08;0,773;SBV022713;800833481;FRE
;1612234783;11.5;9:40;3:50;0,266;SBV022714;800252099;FRE
Peterborough;1733310035;11.5;9:40;3:32;0,124;320180;1778347123;LOC
Peterborough;1733563965;17.4;9:40;8:59;0,055;320180;1778347123;LOC
Ripley;1773541020;8.5;9:40;6:59;0,047;SBV121201;1629825623;LOC
Ripley;1773541020;12.5;9:40;1:00;0,027;SBV121201;1246822893;LOC
Stamford;1780751371;18.4;9:40;1:20;0,065;320180;1778347123;LOC
Newcastle;1912684000;2.3;9:40;2:26;0,121;SBV051521;1484530710;NAT
Wakefield;1924263714;13.3;9:40;3:38;0,129;SBV051521;1484530710;LOC
Wakefield;1924292386;10.4;9:40;1:50;0,075;SBV051521;1484530710;LOC
Wakefield;1924470062;18.4;9:40;2:44;0,102;SBV051521;1484530710;LOC
London;2072481084;20.4;9:40;1:29;0,081;SBV061205;1473687679;NAT
Cellnet (tscr;7885165524;2.4;9:40;5:34;0,713;SBV051521;1484530710;MOB
;7929583467;17.4;9:40;1:00;0,069;SBV022713;800833481;FRE
Cellnet (tscr;585516130;24.4;9:41;4:59;0,03;SBV051521;1484530710;MOB
Sheffield;1142500331;6.3;9:41;13:59;0,046;SBV051521;1484530710;NAT
;1246418177;2.5;9:41;2:45;0,191;SBV022714;800243225;FRE
Blackpool;1253716409;15.3;9:41;5:59;0,053;320180;1778347123;NAT
;1332602985;2.5;9:41;4:16;0,296;SBV010901;8009806000;FRE
Huddersfield;1484300648;21.3;9:41;7:59;0,048;SBV051521;1484530710;LOC
Huddersfield;1484850412;20.3;9:41;1:12;0,056;SBV051521;1484530710;LOC
;1536761890;15.5;9:41;3:25;0,237;SBV022714;800252358;FRE
;1695422974;12.5;9:41;17:59;0,048;SBV022714;800243189;FRE
;1708620784;17.5;9:41;16:59;0,047;SBV010901;8009806000;FRE
Peterborough;1733397200;2.3;9:41;1:57;0,082;320180;1778347123;LOC
Ripley;1773541020;8.5;9:41;16:59;0,028;SBV121201;1629823472;LOC
Spalding;1775724701;4.4;9:41;4:55;0,162;320180;1778347123;LOC
;1858469256;29.5;9:41;10:06;0,701;SBV010901;8009806000;FRE
Wakefield;1924326600;22.3;9:41;7:59;0,048;SBV051521;1484530710;LOC
Wakefield;1924427670;11.5;9:41;2:01;0,08;SBV051521;1484530710;LOC
Frodsham;1928722756;3.5;9:41;10:54;0,474;SBV041719;1622746009;NAT
London;2074359166;11.4;9:41;1:32;0,083;SBV061205;1473687690;NAT
London;2075531851;24.4;9:41;1:05;0,065;SBV061205;1473687679;NAT
London;2083404427;14.5;9:41;2:59;0,025;308;2074316125;LOC
London;2087495606;19.4;9:41;10:59;0,044;SBV051521;1484531712;NAT
;2920752457;2.5;9:41;11:28;0,796;SBV010901;8009806000;FRE
Cellnet;7713502019;9.3;9:41;2:59;0,026;SBV051521;1484530710;MOB
Cellnet;7718559683;6.3;9:41;15:59;0,053;SBV051521;1484530710;MOB
Vodafone;7768572108;27.4;9:41;16:20;2,157;SBV051521;1484530710;MOB
Orange Pcs;7855305729;23.3;9:41;19:59;0,07;SBV051521;1484530710;MOB
Orange Pcs;7855305729;9.4;9:41;1:17;0,202;SBV051521;1484530710;MOB
;7939686371;13.5;9:41;3:59;0,032;SBV022714;800243088;FRE
Vodafone;7979435722;9.3;9:41;2:06;0,294;SBV061205;1473687679;MOB
Leeds;1132329111;12.3;9:42;4:59;0,04;SBV051521;1484530710;NAT
;1159866321;23.5;9:42;5:59;0,062;SBV022714;800252048;FRE
Colchester;1206863737;8.5;9:42;23:59;0,032;SBV061205;1473687679;LOC
Colchester;1206866644;5.4;9:42;15:59;0,04;SBV061205;1473687679;LOC
;1215310695;11.5;9:42;18:59;0,049;SBV022714;800243088;FRE
Barnsley;1226350650;20.4;9:42;7:59;0,036;SBV051521;1484530710;LOC
Barnsley;1226388522;5.3;9:42;2:06;0,083;SBV051521;1484530710;LOC
Canterbury;1227752497;12.5;9:42;4:59;0,023;SBV082403;1227772122;LOC
;1244405223;20.5;9:42;1:20;0,092;SBV022714;800252099;FRE
Markyate;1442235236;4.4;9:42;1:10;0,068;SBV061205;1473687679;NAT
Hitchin;1462490898;29.5;9:42;19:59;0,05;SBV012901;2085758443;NAT
Ipswich;1473552186;15.3;9:42;3:59;0,022;SBV061205;1473687679;LOC
Ipswich;1473712233;14.3;9:42;18:59;0,041;SBV061205;1473687679;LOC
Ipswich;1473743434;3.4;9:42;12:59;0,026;SBV061205;1473687679;LOC
Ipswich;1473786048;6.3;9:42;1:59;0,033;SBV061205;1473687679;LOC
Huddersfield;1484226570;12.3;9:42;23:59;0,044;SBV051521;1484530710;LOC
Huddersfield;1484305884;6.3;9:42;17:59;0,029;SBV051521;1484530710;LOC
Huddersfield;1484314480;10.4;9:42;18:59;0,029;SBV051521;1484530710;LOC
Huddersfield;1484540587;10.4;9:42;1:10;0,055;SBV051521;1484530710;LOC
;1612254053;31.5;9:42;7:03;0,489;SBV022714;800252099;FRE
Manchester;1619094291;10.4;9:42;9:59;0,026;SBV051521;1484530710;NAT
Peterborough;1733311166;4.4;9:42;13:59;0,047;320180;1778347123;LOC
Peterborough;1733558855;12.3;9:42;2:43;0,103;320180;1778347123;LOC
Peterborough;1733810235;8.3;9:42;9:59;0,045;320180;1778347123;LOC
Ripley;1773541020;12.5;9:42;3:12;0,044;SBV121201;1629823472;LOC
Bourne;1778346982;12.3;9:42;0:59;0,041;320180;1778347123;LOC
Stamford;1780683900;8.3;9:42;7:59;0,033;320180;1778347123;LOC
Wakefield;1924864613;18.4;9:42;3:30;0,125;SBV051521;1484530710;LOC
Pontefract;1977616550;26.3;9:42;22:59;0,052;SBV051521;1484530710;NAT
Orange Pcs;7855305729;22.3;9:42;5:59;0,095;SBV051521;1484530710;MOB
;7946066077;15.5;9:42;18:59;0,049;SBV022714;800243093;FRE
;7971867003;29.3;9:42;2:20;0,162;SBV022713;800833481;FRE
Viatel Global;8708400026;2.5;9:42;15:54;0,672;800041177;2074830953;Iol
Cable & Wirel;9062517517;1.5;9:42;10:59;0,094;SBV061205;1473687679;PRM
Leeds;1132420652;19.4;9:43;16:59;0,048;SBV051521;1484531712;NAT
Leeds;1132586384;15.3;9:43;2:08;0,108;SBV051521;1484530710;NAT
;1142527300;21.5;9:43;16:59;0,047;SBV022714;800243189;FRE
Bradford;1274545395;20.3;9:43;4:59;0,034;SBV051521;1484530710;LOC
Ipswich;1473255912;20.3;9:43;2:00;0,08;SBV061205;1473687679;LOC
Ipswich;1473552186;15.3;9:43;0:59;0,02;SBV061205;1473687679;LOC
Ipswich;1473721266;3.4;9:43;3:11;0,116;SBV061205;1473687679;LOC
Huddersfield;1484430000;10.4;9:43;2:43;0,102;SBV051521;1484530710;LOC
Huddersfield;1484430000;9.5;9:43;1:36;0,068;SBV051521;1484530710;LOC
Huddersfield;1484658499;24.4;9:43;2:59;0,11;SBV051521;1484530710;LOC
Huddersfield;1484720350;10.4;9:43;2:53;0,107;SBV051521;1484530710;LOC
Huddersfield;1484841499;23.4;9:43;11:59;0,026;SBV051521;1484530710;LOC
;1515100730;10.5;9:43;1:03;0,072;SBV022714;800252099;FRE
;1582457722;16.5;9:43;8:59;0,066;SBV022714;800243088;FRE
Peterborough;1733563965;18.4;9:43;3:04;0,112;320180;1778347123;LOC
Selby;1757704828;5.4;9:43;3:28;0,164;SBV051521;1484530710;NAT
Ripon;1765606700;20.4;9:43;12:59;0,029;SBV051521;1484530710;NAT
Spalding;1775724701;2.3;9:43;0:59;0,041;320180;1778347123;LOC
Sudbury;1787373421;8.5;9:43;10:59;0,037;SBV061205;1473687679;LOC
;1827330593;29.5;9:43;1:17;0,089;SBV022714;800252048;FRE
Newcastle;1912684430;2.3;9:43;7:59;0,042;SBV051521;1484531712;NAT
London;2077744484;31.5;9:43;19:59;0,038;800041177;2074830953;LOC
Vodafone;7768952189;21.5;9:43;1:41;0,171;308;2074316125;MOB
Vodafone;7796404112;10.4;9:43;11:59;0,098;SBV051521;1484530710;MOB
Cellnet;7801650136;26.3;9:43;1:07;0,201;320180;1778347123;MOB
Orange Pcs;7855628547;12.3;9:43;8:59;0,132;320180;1778347123;MOB
Mercury Natio;8701541130;15.5;9:43;5:14;0,241;800041177;2074830953;Iol
BT (national;8706054321;31.5;9:43;1:41;0,09;SBV051002;1268553031;Iol
Cable & Wirel;9062517517;1.5;9:43;2:59;0,04;SBV061205;1473687679;PRM
Cable & Wirel;9062517517;1.5;9:43;3:59;0,046;SBV061205;1473687679;PRM
Tscr (gsm);802488336;15.3;9:44;6:52;0,875;SBV051521;1484530710;MOB
Racal Vodafon;831120262;9.4;9:44;20:59;0,118;SBV051521;1484530710;MOB
;1132938008;15.5;9:44;12:59;0,042;SBV022714;800243093;FRE
Sheffield;1142307201;6.3;9:44;18:59;0,033;SBV051521;1484530710;NAT
;1142420119;12.5;9:44;22:59;0,054;SBV033001;8009806014;FRE
;1142527300;24.5;9:44;3:59;0,06;SBV022714;800252099;FRE
;1202383148;21.5;9:44;4:49;0,334;SBV010901;8009806000;FRE
Colchester;1206841084;24.3;9:44;1:13;0,029;SBV061205;1473687679;LOC
Chelmsford;1245227828;6.3;9:44;1:17;0,073;SBV061205;1473687679;NAT
Bradford;1274203130;19.4;9:44;1:18;0,059;SBV051521;1484531712;LOC
;1384401607;16.5;9:44;4:59;0,033;SBV022714;800243189;FRE
;1442879089;1.5;9:44;1:20;0,092;SBV010901;8009806000;FRE
Ipswich;1473251550;6.4;9:44;8:59;0,048;SBV061205;1473687679;LOC
Hull;1482632099;8.3;9:44;12:59;0,045;SBV051521;1484530710;NAT
Huddersfield;1484484144;21.3;9:44;13:59;0,027;SBV051521;1484530710;LOC
Huddersfield;1484486504;3.5;9:44;8:59;0,036;SBV051521;1484530710;LOC
;1509673008;9.3;9:44;3:01;0,209;SBV022713;800833481;FRE
;1618773081;25.5;9:44;22:59;0,026;SBV062205;8009806333;FRE
;1706229733;25.5;9:44;1:05;0,075;SBV022714;800243189;FRE
Bourne;1778342344;2.3;9:44;1:57;0,082;320180;1778347123;LOC
Bourne;1778342344;7.3;9:44;1:33;0,071;320180;1778347123;LOC
Bourne;1778380080;20.3;9:44;3:43;0,129;320180;1778347123;LOC
;1865202368;16.4;9:44;12:59;0,042;SBV022713;800833481;FRE
;1869327952;26.5;9:44;1:41;0,116;SBV022714;800252099;FRE
;1902784962;7.5;9:44;2:56;0,203;SBV022714;800243093;FRE
London;2072490186;31.5;9:44;1:13;0,06;800041177;2074830953;LOC
London;2075531278;14.5;9:44;4:27;0,205;SBV061205;1473687679;NAT
Cellnet;7702023004;3.3;9:44;3:26;0,071;SBV051521;1484530710;MOB
Cellnet;7801455464;11.4;9:44;14:59;0,051;SBV051521;1484530710;MOB
Orange Pcs;7855305729;26.4;9:44;1:07;0,178;SBV051521;1484530710;MOB
Cellnet;7889638963;23.3;9:44;10:59;0,092;SBV051521;1484530710;MOB
Rainford;174423697;22.3;9:45;1:08;0,067;SBV051521;1484530710;NAT
Sheffield;1142500331;9.5;9:45;3:31;0,166;SBV051521;1484530710;NAT
;1226764501;2.5;9:45;23:59;0,027;SBV022714;800243189;FRE
Canterbury;1227451791;14.5;9:45;3:21;0,121;SBV082403;1227772123;LOC
Canterbury;1227478719;11.5;9:45;1:59;0,033;SBV082403;1227772123;LOC
Ayr;1292880567;24.3;9:45;10:59;0,026;SBV051521;1484531712;NAT
Diss;1379651041;17.5;9:45;10:59;0,053;332833;1440730295;NAT
Ipswich;1473552186;15.3;9:45;3:59;0,022;SBV061205;1473687679;LOC
Huddersfield;1484226570;26.3;9:45;1:13;0,056;SBV051521;1484530710;LOC
Huddersfield;1484532346;14.3;9:45;4:59;0,046;SBV051521;1484530710;LOC
Huddersfield;1484640471;6.4;9:45;3:37;0,129;SBV051521;1484530710;LOC
Huddersfield;1484718772;20.4;9:45;20:59;0,03;SBV051521;1484530710;LOC
;1617233347;17.5;9:45;2:08;0,148;SBV010901;8009806000;FRE
Mansfield;1623464749;8.5;9:45;2:35;0,127;SBV121201;1629825623;NAT
Melton Mowbra;1664850951;21.3;9:45;19:59;0,05;SBV051521;1484530710;NAT
Southend On S;1702345454;31.5;9:45;0:59;0,032;SBV051002;1268553031;LOC
Peterborough;1733555333;8.3;9:45;1:31;0,07;320180;1778347123;LOC
Ripley;1773606061;10.5;9:45;1:43;0,071;SBV121201;1246822893;LOC
Stamford;1780683900;8.3;9:45;7:59;0,033;320180;1778347123;LOC
;1902826513;29.5;9:45;10:59;0,04;SBV022714;800252099;FRE
Wigan;1942238135;20.3;9:45;5:12;0,236;SBV051521;1484530710;NAT
Wigan;1942735081;2.3;9:45;6:05;0,273;SBV051521;1484530710;NAT
;1977658793;28.5;9:45;6:59;0,035;SBV022714;800243189;FRE
London;2072090403;1.5;9:45;8:12;0,416;320180;1778347123;NAT
London;2076134111;15.5;9:45;9:59;0,043;SBV032615;1634407040;NAT
Cellnet;7803115990;9.4;9:45;21:59;0,065;SBV051521;1484530710;MOB
One-2-One;7951605027;4.5;9:45;22:59;0,078;SBV051521;1484530710;MOB
Sheffield;1142213152;10.5;9:46;1:59;0,054;SBV051521;1484530710;NAT
;1332346085;30.5;9:46;2:53;0,2;SBV022714;800252099;FRE
Ascot;1344656841;10.5;9:46;2:59;0,035;SBV071801;1652648319;NAT
Ascot;1344824415;10.4;9:46;17:59;0,062;320180;1778347123;NAT
Braintree;1376513571;23.4;9:46;2:00;0,103;SBV061205;1473687679;NAT
;1384370174;10.5;9:46;15:59;0,046;SBV022714;800243225;FRE
Holbeach;1406422615;9.5;9:46;1:37;0,106;320180;1778347123;NAT
Glasgow;1412215553;7.3;9:46;2:27;0,145;320180;1778347123;NAT
Halifax;1422333000;19.3;9:46;18:59;0,041;SBV051521;1484531712;LOC
;1423884866;22.5;9:46;2:53;0,2;SBV022714;800252099;FRE
Ipswich;1473215900;9.3;9:46;19:59;0,042;SBV061205;1473687679;LOC
Ipswich;1473255399;3.4;9:46;1:59;0,079;SBV061205;1473687679;LOC
Huddersfield;1484311079;19.4;9:46;15:59;0,04;SBV051521;1484531712;LOC
Huddersfield;1484437789;10.4;9:46;2:56;0,108;SBV051521;1484531712;LOC
Huddersfield;1484513188;11.4;9:46;18:59;0,029;SBV051521;1484530710;LOC
Huddersfield;1484548345;15.3;9:46;7:59;0,036;SBV051521;1484530710;LOC
Huddersfield;1484548345;3.5;9:46;6:59;0,047;SBV051521;1484530710;LOC
Peterborough;1733553221;26.4;9:46;4:24;0,148;320180;1778347123;LOC
Peterborough;1733558393;18.4;9:46;18:59;0,049;320180;1778347123;LOC
Peterborough;1733874415;5.3;9:46;1:39;0,074;320180;1778347123;LOC
Bourne;1778394129;14.5;9:46;9:59;0,045;320180;1778347123;LOC
;1795510905;11.5;9:46;5:53;0,408;SBV010901;8009806000;FRE
Wakefield;1924326590;5.3;9:46;4:59;0,046;SBV051521;1484530710;LOC
Wigan;1942221400;2.3;9:46;7:59;0,025;SBV051521;1484530710;NAT
London;2075531816;29.3;9:46;8:59;0,026;SBV061205;1473687679;NAT
London;2077393441;15.5;9:46;8:59;0,042;SBV032615;1634407040;NAT
London;2079776600;4.4;9:46;2:59;0,055;SBV061205;1473687679;NAT
London;2089220964;5.5;9:46;0:59;0,035;800041177;2074830953;LOC
Cellnet;7712140809;10.5;9:46;1:59;0,334;320180;1778347123;MOB
Tscr Limited;7751060752;24.4;9:46;3:59;0,028;SBV061205;1473687679;MOB
Tscr Limited;7751060752;24.4;9:46;3:21;0,437;SBV061205;1473687679;MOB
Vodafone;7775933437;11.4;9:46;3:35;0,488;SBV051521;1484530710;MOB
Vodafone;7788870006;11.4;9:46;15:59;0,054;SBV051521;1484530710;MOB
Cellnet;7801455464;20.3;9:46;21:59;0,065;SBV051521;1484530710;MOB
Cellnet;7850863347;23.4;9:46;9:16;1,174;SBV051521;1484530710;MOB
Orange;7968514036;12.3;9:46;4:47;0,744;SBV051521;1484530710;MOB
Leeds;1132388133;19.4;9:47;14:59;0,047;SBV051521;1484531712;NAT
Leeds;1132828195;17.5;9:47;6:04;0,274;332833;1440730295;NAT
Sheffield;1142737003;3.5;9:47;2:49;0,117;SBV071801;1652640565;NAT
;1162340663;21.5;9:47;2:14;0,155;SBV022714;800243189;FRE
Reading;1189409012;16.5;9:47;23:59;0,051;217654;1189831526;LOC
Chelmsford;1245456990;10.5;9:47;1:51;0,097;SBV012901;2085758443;NAT
;1302505060;24.5;9:47;13:59;0,016;SBV033003;800393494;FRE
Holbeach;1406370219;2.3;9:47;8:48;0,444;320180;1778347123;NAT
;1422248933;5.5;9:47;16:59;0,047;SBV022714;800243088;FRE
Ipswich;1473259999;25.4;9:47;7:59;0,036;SBV061205;1473687679;LOC
Huddersfield;1484437780;20.3;9:47;1:14;0,057;SBV051521;1484531712;LOC
Huddersfield;1484515322;30.3;9:47;4:41;0,161;SBV051521;1484530710;LOC
;1517350193;21.5;9:47;1:42;0,118;SBV022714;800252099;FRE
;1565755203;29.5;9:47;1:24;0,097;SBV010901;8009806000;FRE
;1633894956;29.5;9:47;1:50;0,127;SBV010901;8009806000;FRE
;1728602603;14.5;9:47;1:08;0,078;SBV010901;8009806000;FRE
Bourne;1778380080;10.4;9:47;13:22;0,389;320180;1778347123;LOC
Sudbury;1787373421;30.3;9:47;4:59;0,046;SBV061205;1473687690;LOC
Wakefield;1924366600;20.4;9:47;10:59;0,025;SBV051521;1484530710;LOC
;2072462600;2.5;9:47;1:31;0,105;SBV022714;800243088;FRE
;2392256574;8.5;9:47;1:08;0,078;SBV010901;8009806000;FRE
Vodafone;7771630940;30.4;9:47;14:57;1,976;SBV061205;1473687679;MOB
Cellnet;7808635018;14.3;9:47;0:59;0,071;SBV051521;1484530710;MOB
Cellnet;7850863347;10.4;9:47;13:59;1,762;SBV051521;1484530710;MOB
;7949073480;25.5;9:47;6:58;0,484;SBV033005;800435723;FRE
Leeds;1132534221;3.5;9:48;1:35;0,086;SBV051521;1484530710;NAT
Leeds;1132684421;19.4;9:48;6:05;0,273;SBV051521;1484530710;NAT
;1142693098;13.5;9:48;5:59;0,034;SBV022714;800252099;FRE
Nottingham;1159092500;11.5;9:48;4:46;0,218;SBV121201;1629823472;NAT
Reading;1189409012;9.5;9:48;1:15;0,063;217654;1189831526;LOC
;1257265400;30.5;9:48;5:32;0,384;SBV010901;8009806000;FRE
;1294313062;2.5;9:48;23:59;0,055;SBV010901;8009806000;FRE
Harrogate;1423711300;5.4;9:48;5:45;0,259;SBV051521;1484530710;NAT
Hitchin;1462490912;29.5;9:48;5:59;0,04;SBV012901;2085758443;NAT
Ipswich;1473721266;10.4;9:48;10:59;0,037;SBV061205;1473687679;LOC
Huddersfield;1484222400;20.3;9:48;20:59;0,042;SBV051521;1484530710;LOC
Huddersfield;1484841110;14.3;9:48;19:59;0,03;SBV051521;1484530710;LOC
Huddersfield;1484881266;3.5;9:48;11:59;0,026;SBV051521;1484530710;LOC
;1512609986;15.5;9:48;1:03;0,072;SBV022714;800252099;FRE
;1582613507;23.5;9:48;5:59;0,062;SBV022714;800243088;FRE
;1590644799;26.5;9:48;19:08;1,329;SBV010901;8009806000;FRE
Matlock;1629823472;10.5;9:48;1:49;0,074;SBV121201;1246822893;LOC
;1704873936;22.5;9:48;1:59;0,137;SBV022714;800252048;FRE
Peterborough;1733252235;8.3;9:48;5:59;0,043;320180;1778347123;LOC
Bourne;1778346982;9.4;9:48;3:13;0,116;320180;1778347123;LOC
Wakefield;1924457652;19.4;9:48;15:59;0,04;SBV051521;1484531712;LOC
London;2075531741;11.4;9:48;19:59;0,033;SBV061205;1473687679;NAT
London;2083681544;18.5;9:48;13:34;0,273;308;2074316125;LOC
London;2088087910;17.5;9:48;2:13;0,044;308;2074316125;LOC
;2476539000;22.5;9:48;1:28;0,101;SBV022714;800252358;FRE
Cellnet;7710500383;12.4;9:48;12:59;0,096;SBV061205;1473687679;MOB
Cellnet;7715008839;10.5;9:48;1:15;0,175;SBV051521;1484530710;MOB
Vodafone;7796695359;4.5;9:48;1:05;0,161;SBV051521;1484530710;MOB
Cellnet;7889842884;18.4;9:48;14:59;0,1;SBV051521;1484530710;MOB
Vodafone;9060111344;20.3;9:48;1:12;1;320180;1778347123;PRM
Cable & Wirel;9062517517;1.5;9:48;4:59;0,053;SBV061205;1473687679;PRM
Federal Repub;4,95E+11;26.3;9:48;7:01;1,217;320180;1778347123;INT
Vodafone Cell;378497218;1.3;9:49;6:59;0,139;SBV061205;1473687679;MOB
Orange;976331211;15.3;9:49;18:59;0,067;SBV061205;1473687679;MOB
;1132267696;12.5;9:49;1:53;0,13;SBV022714;800243189;FRE
Leeds;1132436565;9.3;9:49;3:03;0,147;SBV051521;1484530710;NAT
Leeds;1133877000;15.3;9:49;8:59;0,026;SBV051521;1484530710;NAT
Sheffield;1142671272;26.4;9:49;21:59;0,035;SBV051521;1484530710;NAT
Canterbury;1227478719;11.5;9:49;0:59;0,044;SBV082403;1227772123;LOC
Bury-St-Edmun;1284704747;15.3;9:49;17:59;0,032;SBV061205;1473687679;NAT
Knebworth;1438235228;23.5;9:49;1:08;0,075;800041177;2074830953;NAT
;1482862864;8.5;9:49;7:50;0,544;SBV010901;8009806000;FRE
Huddersfield;1484300648;8.3;9:49;3:45;0,133;SBV051521;1484530710;LOC
Huddersfield;1484305884;4.4;9:49;8:25;0,274;SBV051521;1484530710;LOC
